,hs,wind_speed,wind_dir,picks_period,avg_period
189647,0.6,1.5,7,7.61,6.19
189648,0.6,1.2,7,7.62,6.14
189649,0.6,0.8,4,7.63,6.08
189650,0.5,0.5,4,7.64,6.02
189651,0.5,0.7,3,7.64,5.95
189652,0.5,1.1,1,7.63,5.89
189653,0.5,1.6,1,7.63,5.82
189654,0.5,2.2,1,7.62,5.77
189655,0.5,2.6,1,7.6,5.72
189656,0.5,2.8,1,7.58,5.68
189657,0.5,2.9,1,7.56,5.67
189658,0.5,3.0,1,7.52,5.67
189659,0.5,3.2,1,7.47,5.69
189660,0.5,3.3,1,7.42,5.75
189661,0.5,3.2,1,7.37,5.83
189662,0.5,3.2,1,7.31,5.92
189663,0.6,3.1,1,7.28,6.02
189664,0.6,2.9,1,7.3,6.11
189665,0.6,2.7,1,7.38,6.18
189666,0.7,2.5,1,7.45,6.24
189667,0.7,2.3,3,7.53,6.29
189668,0.7,2.1,3,7.6,6.31
189669,0.7,1.9,3,7.65,6.32
189670,0.7,1.9,3,7.69,6.31
189671,0.7,2.1,3,7.71,6.29
189672,0.7,2.3,4,7.73,6.26
189673,0.7,2.3,4,7.74,6.23
189674,0.7,2.1,4,7.73,6.2
189675,0.7,2.0,3,7.72,6.16
189676,0.6,2.0,3,7.7,6.13
189677,0.6,2.1,3,7.68,6.1
189678,0.6,2.3,3,7.65,6.07
189679,0.6,2.6,1,7.63,6.05
189680,0.6,2.9,1,7.6,6.04
189681,0.6,3.1,1,7.56,6.03
189682,0.6,3.4,1,7.52,6.02
189683,0.7,3.4,1,7.47,6.01
189684,0.7,3.5,1,7.42,5.99
189685,0.7,3.6,1,7.37,5.97
189686,0.7,3.7,1,7.27,5.94
189687,0.7,3.7,1,7.23,5.91
189688,0.6,3.6,1,7.23,5.88
189689,0.6,3.6,1,7.3,5.85
189690,0.6,3.7,1,7.38,5.82
189691,0.6,3.6,1,7.41,5.79
189692,0.6,3.6,1,7.44,5.76
189693,0.6,3.4,1,7.46,5.74
189694,0.6,3.3,1,7.49,5.73
189695,0.6,3.2,1,7.5,5.71
189696,0.6,3.2,1,7.51,5.7
189697,0.6,3.1,1,7.51,5.69
189698,0.5,3.1,1,7.5,5.68
189699,0.5,3.1,2,7.48,5.67
189700,0.5,3.2,2,7.45,5.66
189701,0.5,3.4,2,7.4,5.66
189702,0.5,3.6,2,7.29,5.66
189703,0.5,3.6,2,7.18,5.66
189704,0.5,3.6,2,7.12,5.66
189705,0.5,3.5,2,7.08,5.66
189706,0.5,3.4,6,7.06,5.66
189707,0.5,3.3,6,7.04,5.66
189708,0.5,3.3,6,7.03,5.65
189709,0.5,3.2,6,7.01,5.64
189710,0.5,3.0,6,7.0,5.63
189711,0.5,2.9,6,6.98,5.61
189712,0.5,2.8,6,6.97,5.6
189713,0.5,2.7,6,6.94,5.59
189714,0.5,2.7,6,6.92,5.58
189715,0.5,2.7,5,6.89,5.57
189716,0.5,2.8,5,6.87,5.55
189717,0.5,3.0,5,6.86,5.54
189718,0.5,3.1,5,6.85,5.53
189719,0.5,3.4,5,6.86,5.52
189720,0.5,3.8,5,6.86,5.52
189721,0.4,4.1,5,6.88,5.52
189722,0.4,4.2,5,6.89,5.52
189723,0.4,4.3,5,6.91,5.53
189724,0.4,4.4,5,6.93,5.53
189725,0.4,4.5,5,6.95,5.54
189726,0.4,4.6,5,6.96,5.54
189727,0.4,4.6,5,6.97,5.55
189728,0.3,4.6,5,6.97,5.55
189729,0.3,4.6,5,6.97,5.55
189730,0.3,4.6,5,6.97,5.55
189731,0.3,4.5,5,6.96,5.55
189732,0.3,4.5,5,6.95,5.56
189733,0.3,4.3,5,6.94,5.56
189734,0.3,4.3,8,6.92,5.56
189735,0.3,4.3,8,6.91,5.56
189736,0.3,4.4,8,6.88,5.56
189737,0.3,4.4,8,6.86,5.55
189738,0.3,4.4,8,6.83,5.54
189739,0.2,4.4,8,6.79,5.53
189740,0.2,4.3,8,6.75,5.51
189741,0.2,4.3,8,6.68,5.49
189742,0.2,4.2,8,6.58,5.48
189743,0.2,4.2,8,6.51,5.47
189744,0.2,4.1,8,6.46,5.46
189745,0.2,4.4,8,6.42,5.45
189746,0.2,4.5,8,6.39,5.45
189747,0.2,4.5,8,6.38,5.46
189748,0.2,4.4,8,6.37,5.49
189749,0.2,4.4,8,6.4,5.55
189750,0.2,4.3,8,6.46,5.63
189751,0.2,4.2,8,6.59,5.73
189752,0.2,4.1,8,6.72,5.82
189753,0.2,4.0,8,6.76,5.9
189754,0.2,3.9,8,6.76,5.96
189755,0.2,3.9,8,6.74,6.01
189756,0.2,3.8,8,6.72,6.03
189757,0.2,3.9,8,6.73,6.03
189758,0.2,4.0,5,6.75,6.0
189759,0.2,4.8,5,6.75,5.92
189760,0.2,4.9,5,6.73,5.79
189761,0.2,5.1,5,6.66,5.61
189762,0.2,5.1,5,6.54,5.4
189763,0.3,4.9,5,4.82,5.2
189764,0.3,4.7,5,4.81,5.06
189765,0.3,4.7,5,4.83,4.97
189766,0.4,4.5,5,4.9,4.94
189767,0.4,4.2,5,5.1,4.93
189768,0.4,4.2,5,5.26,4.91
189769,0.4,4.3,5,5.3,4.86
189770,0.4,4.3,5,5.27,4.8
189771,0.4,4.3,5,5.16,4.73
189772,0.4,4.4,5,5.0,4.64
189773,0.4,4.4,5,4.89,4.56
189774,0.4,4.5,5,4.79,4.47
189775,0.4,4.4,5,4.7,4.39
189776,0.4,4.6,5,4.57,4.32
189777,0.4,4.7,5,4.43,4.25
189778,0.4,5.0,5,4.34,4.2
189779,0.3,5.1,5,4.28,4.14
189780,0.3,5.4,5,4.21,4.07
189781,0.3,5.4,5,4.08,4.01
189782,0.3,5.6,5,3.96,3.94
189783,0.4,5.7,5,3.88,3.86
189784,0.4,6.0,5,3.79,3.75
189785,0.4,6.2,5,3.66,3.61
189786,0.5,6.3,5,3.58,3.54
189787,0.5,6.2,5,3.58,3.61
189788,0.6,6.0,5,3.75,3.75
189789,0.6,5.6,5,4.05,3.9
189790,0.6,5.2,5,4.61,4.03
189791,0.6,4.9,5,4.66,4.13
189792,0.6,4.6,5,4.7,4.21
189793,0.6,4.2,5,4.74,4.25
189794,0.6,3.8,5,4.76,4.29
189795,0.5,3.2,5,4.77,4.3
189796,0.5,2.5,5,4.76,4.3
189797,0.5,1.9,5,4.74,4.28
189798,0.5,1.3,5,4.71,4.25
189799,0.4,0.8,6,4.67,4.22
189800,0.4,1.1,2,4.64,4.19
189801,0.4,1.7,2,4.6,4.16
189802,0.4,2.4,1,4.56,4.14
189803,0.3,3.0,1,4.5,4.12
189804,0.3,3.5,1,4.46,4.1
189805,0.3,4.0,1,4.42,4.09
189806,0.3,4.5,1,4.39,4.08
189807,0.2,4.8,1,4.36,4.07
189808,0.2,5.0,1,4.35,4.06
189809,0.2,5.4,1,4.34,4.03
189810,0.2,5.6,1,4.35,3.99
189811,0.2,5.7,2,4.38,3.93
189812,0.2,5.8,2,4.41,3.84
189813,0.2,5.8,2,4.41,3.75
189814,0.2,5.8,2,4.38,3.64
189815,0.2,5.9,2,4.34,3.5
189816,0.2,6.0,2,4.31,3.32
189817,0.2,5.9,2,2.68,3.07
189818,0.3,5.6,6,2.69,2.86
189819,0.5,5.3,6,3.56,3.25
189820,0.6,5.2,6,4.63,3.72
189821,0.7,5.2,6,4.63,3.97
189822,0.8,5.4,5,4.64,4.09
189823,0.8,5.7,5,4.65,4.12
189824,0.8,5.9,5,4.66,4.13
189825,0.8,6.0,5,4.7,4.17
189826,0.9,6.0,5,4.79,4.25
189827,0.9,6.2,5,4.89,4.35
189828,0.9,6.3,5,5.06,4.48
189829,1.0,6.2,5,5.25,4.63
189830,1.1,6.1,5,5.46,4.79
189831,1.1,6.0,5,5.75,4.95
189832,1.1,5.7,5,5.91,5.11
189833,1.2,5.5,5,6.07,5.26
189834,1.2,5.2,5,6.2,5.4
189835,1.2,4.6,5,6.28,5.53
189836,1.2,4.3,5,6.33,5.64
189837,1.2,3.7,5,6.4,5.73
189838,1.2,3.2,5,6.49,5.79
189839,1.2,2.7,5,6.6,5.83
189840,1.2,2.3,5,6.69,5.86
189841,1.2,2.2,5,6.72,5.88
189842,1.2,2.1,5,6.73,5.9
189843,1.2,2.2,6,6.73,5.91
189844,1.2,2.4,6,6.73,5.93
189845,1.2,2.8,6,6.75,5.95
189846,1.2,3.4,2,6.78,5.96
189847,1.2,4.3,2,6.81,5.98
189848,1.2,5.2,2,6.83,6.0
189849,1.2,6.1,2,6.83,5.98
189850,1.3,6.7,2,6.83,5.9
189851,1.4,7.1,2,6.82,5.77
189852,1.5,7.5,2,6.8,5.67
189853,1.6,7.9,2,6.74,5.62
189854,1.8,8.4,2,6.65,5.6
189855,1.9,8.6,2,6.58,5.62
189856,2.0,8.9,2,6.55,5.64
189857,2.1,9.0,2,6.54,5.66
189858,2.2,9.1,2,6.53,5.68
189859,2.2,9.1,2,6.53,5.71
189860,2.2,9.1,2,6.53,5.75
189861,2.3,9.1,2,6.53,5.79
189862,2.3,9.4,2,6.54,5.81
189863,2.4,9.4,2,6.55,5.83
189864,2.4,9.5,2,6.56,5.85
189865,2.4,9.6,6,6.59,5.87
189866,2.5,9.6,6,6.65,5.91
189867,2.5,9.7,6,6.78,5.96
189868,2.6,9.6,6,6.91,6.02
189869,2.6,9.6,6,6.98,6.07
189870,2.6,9.5,6,7.02,6.1
189871,2.6,9.4,6,7.05,6.14
189872,2.6,9.1,6,7.07,6.16
189873,2.6,9.0,6,7.09,6.18
189874,2.5,8.9,6,7.09,6.18
189875,2.5,8.7,6,7.09,6.16
189876,2.4,8.5,6,7.07,6.14
189877,2.4,8.4,6,7.04,6.1
189878,2.3,8.4,6,7.01,6.05
189879,2.3,8.4,6,6.96,5.99
189880,2.2,8.4,6,6.91,5.94
189881,2.2,8.3,6,6.86,5.89
189882,2.1,8.2,6,6.8,5.84
189883,2.1,8.1,6,6.74,5.8
189884,2.1,8.1,6,6.65,5.76
189885,2.0,8.0,6,6.57,5.72
189886,2.0,7.9,6,6.51,5.68
189887,2.0,7.7,6,6.47,5.65
189888,1.9,7.6,6,6.43,5.62
189889,1.9,7.4,6,6.4,5.59
189890,1.8,7.2,6,6.38,5.56
189891,1.8,7.1,6,6.35,5.52
189892,1.7,6.9,6,6.32,5.48
189893,1.7,6.9,6,6.28,5.44
189894,1.6,6.8,6,6.22,5.38
189895,1.5,6.7,6,6.15,5.33
189896,1.5,6.8,6,6.04,5.27
189897,1.4,6.8,6,5.91,5.19
189898,1.4,7.0,6,5.83,5.1
189899,1.4,6.7,6,5.77,5.04
189900,1.3,6.4,6,5.73,4.99
189901,1.2,6.5,6,5.68,4.92
189902,1.2,6.7,6,5.62,4.83
189903,1.2,6.9,6,5.5,4.72
189904,1.2,7.3,6,5.31,4.62
189905,1.3,7.6,6,5.21,4.56
189906,1.4,8.0,6,5.17,4.54
189907,1.4,8.3,6,5.19,4.58
189908,1.5,8.3,6,5.26,4.66
189909,1.6,8.6,6,5.35,4.78
189910,1.8,8.8,6,5.52,4.92
189911,1.9,9.1,6,5.78,5.07
189912,2.0,9.3,6,5.87,5.22
189913,2.1,9.6,6,5.96,5.36
189914,2.2,9.8,6,6.28,5.5
189915,2.3,0.0,6,6.42,5.64
189916,2.5,0.4,6,6.52,5.77
189917,2.6,0.6,6,6.76,5.9
189918,2.7,0.8,6,6.96,6.02
189919,2.8,0.9,6,7.05,6.13
189920,2.9,1.0,5,7.11,6.23
189921,3.0,0.9,5,7.18,6.31
189922,3.0,1.0,5,7.25,6.36
189923,3.1,1.0,5,7.32,6.39
189924,3.1,0.9,5,7.36,6.41
189925,3.1,1.0,5,7.4,6.43
189926,3.1,1.0,5,7.44,6.45
189927,3.2,1.0,5,7.46,6.48
189928,3.2,1.1,5,7.44,6.49
189929,3.2,1.2,5,7.35,6.48
189930,3.2,1.3,5,7.25,6.46
189931,3.2,1.2,5,7.17,6.41
189932,3.1,1.3,5,7.12,6.37
189933,3.2,1.5,5,7.11,6.37
189934,3.2,1.6,5,7.13,6.4
189935,3.3,1.7,5,7.16,6.45
189936,3.4,1.8,5,7.22,6.52
189937,3.5,1.9,5,7.46,6.62
189938,3.6,2.0,5,7.7,6.74
189939,3.7,2.1,5,7.77,6.84
189940,3.7,2.1,5,7.82,6.92
189941,3.8,2.1,5,7.86,6.96
189942,3.8,2.1,5,7.92,6.99
189943,3.8,2.0,5,7.96,6.99
189944,3.7,1.9,5,7.98,6.98
189945,3.7,1.8,5,7.94,6.94
189946,3.6,1.7,5,7.88,6.89
189947,3.6,1.5,5,7.8,6.83
189948,3.5,1.3,5,7.74,6.77
189949,3.4,1.0,5,7.68,6.72
189950,3.3,0.5,6,7.63,6.68
189951,3.2,9.9,6,7.56,6.63
189952,3.0,9.0,6,7.47,6.59
189953,2.9,8.7,6,7.34,6.53
189954,2.7,8.2,6,7.25,6.46
189955,2.6,7.7,6,7.19,6.4
189956,2.4,7.1,6,7.16,6.34
189957,2.2,6.6,6,7.14,6.3
189958,2.1,6.0,6,7.11,6.26
189959,2.0,5.2,6,7.07,6.21
189960,1.9,4.4,6,7.01,6.15
189961,1.7,3.8,6,6.94,6.07
189962,1.6,3.4,6,6.85,5.99
189963,1.5,3.1,6,6.7,5.9
189964,1.4,3.0,6,6.53,5.81
189965,1.3,2.9,6,6.44,5.72
189966,1.3,2.8,6,6.37,5.64
189967,1.2,2.7,6,6.3,5.56
189968,1.1,2.8,6,6.2,5.48
189969,1.1,3.0,6,6.1,5.41
189970,1.0,3.0,6,5.98,5.35
189971,0.9,3.1,6,5.89,5.3
189972,0.9,3.8,2,5.8,5.25
189973,0.9,3.8,2,5.72,5.22
189974,0.8,3.5,6,5.64,5.19
189975,0.8,3.5,6,5.55,5.17
189976,0.7,3.6,6,5.41,5.15
189977,0.7,3.9,6,5.31,5.13
189978,0.7,3.8,2,5.22,5.12
189979,0.7,3.7,6,5.12,5.1
189980,0.6,3.4,6,4.97,5.08
189981,0.6,2.7,6,4.88,5.07
189982,0.6,2.3,6,4.82,5.05
189983,0.6,2.2,5,4.76,5.04
189984,0.5,2.2,5,4.67,5.04
189985,0.5,2.3,5,4.52,5.03
189986,0.5,2.4,5,4.44,5.03
189987,0.5,2.5,8,7.1,5.03
189988,0.4,2.6,8,7.08,5.02
189989,0.4,2.8,8,7.05,5.02
189990,0.4,2.9,8,7.03,5.03
189991,0.4,2.9,7,7.01,5.04
189992,0.4,3.1,7,7.0,5.05
189993,0.3,2.9,7,6.98,5.07
189994,0.3,2.6,7,6.96,5.08
189995,0.3,3.0,4,6.93,5.09
189996,0.3,3.3,4,6.9,5.1
189997,0.3,3.5,4,6.87,5.11
189998,0.3,3.9,4,6.83,5.12
189999,0.3,4.2,4,6.78,5.12
190000,0.3,4.5,4,6.69,5.11
190001,0.3,5.0,4,6.52,5.09
190002,0.2,5.3,4,6.43,5.06
190003,0.2,5.7,3,6.38,5.0
190004,0.2,5.9,3,6.34,4.92
190005,0.2,6.3,3,6.31,4.81
190006,0.2,6.6,3,6.29,4.65
190007,0.2,6.9,3,6.26,4.39
190008,0.3,7.3,3,6.23,3.87
190009,0.5,7.5,3,2.66,2.75
190010,0.9,7.4,3,3.52,3.34
190011,0.8,7.4,3,3.65,3.65
190012,0.8,7.6,3,3.74,3.69
190013,0.8,7.6,3,3.94,3.78
190014,0.9,7.6,1,4.0,3.86
190015,1.0,8.1,1,4.14,3.91
190016,1.1,8.5,1,4.44,4.06
190017,1.3,8.8,1,4.77,4.24
190018,1.4,9.0,1,4.88,4.38
190019,1.6,9.1,1,5.17,4.53
190020,1.7,9.3,1,5.3,4.69
190021,1.8,9.6,1,5.42,4.89
190022,2.0,0.1,1,5.82,5.13
190023,2.2,0.5,1,6.01,5.38
190024,2.5,0.9,1,6.43,5.66
190025,2.7,1.1,1,6.64,5.89
190026,2.9,1.3,1,7.03,6.1
190027,3.0,1.5,1,7.11,6.25
190028,3.2,2.1,1,7.25,6.38
190029,3.4,2.2,1,7.6,6.54
190030,3.5,2.4,1,7.71,6.67
190031,3.6,2.4,1,7.76,6.76
190032,3.7,2.5,1,7.8,6.82
190033,3.7,2.2,1,7.84,6.86
190034,3.6,1.8,1,7.84,6.85
190035,3.4,1.5,1,7.79,6.76
190036,3.3,1.1,1,7.71,6.64
190037,3.1,0.8,1,7.62,6.51
190038,2.9,0.5,1,7.51,6.37
190039,2.8,0.3,1,7.26,6.23
190040,2.6,0.1,2,7.06,6.1
190041,2.5,0.0,2,6.95,5.97
190042,2.4,9.8,2,6.86,5.87
190043,2.4,9.7,2,6.76,5.79
190044,2.3,9.7,2,6.6,5.73
190045,2.3,9.9,2,6.5,5.7
190046,2.4,0.0,2,6.46,5.69
190047,2.4,0.2,2,6.48,5.73
190048,2.5,0.3,2,6.55,5.8
190049,2.6,0.5,2,6.75,5.89
190050,2.7,0.6,2,6.94,6.0
190051,2.8,0.5,2,7.04,6.13
190052,2.9,0.3,2,7.12,6.26
190053,2.9,0.1,2,7.24,6.36
190054,2.9,9.9,2,7.49,6.45
190055,2.9,9.8,2,7.62,6.51
190056,2.9,9.5,6,7.67,6.54
190057,2.8,9.3,6,7.69,6.55
190058,2.8,9.0,6,7.68,6.53
190059,2.7,8.8,6,7.64,6.47
190060,2.6,8.7,6,7.56,6.39
190061,2.5,8.6,6,7.42,6.29
190062,2.4,8.4,6,7.18,6.18
190063,2.3,8.1,6,7.06,6.08
190064,2.2,7.7,6,6.98,5.99
190065,2.0,7.4,6,6.88,5.88
190066,1.9,6.9,6,6.64,5.78
190067,1.8,6.4,6,6.43,5.69
190068,1.7,6.1,6,6.33,5.59
190069,1.5,6.0,6,6.23,5.48
190070,1.4,5.6,6,5.98,5.36
190071,1.3,5.2,6,5.82,5.26
190072,1.2,5.0,6,5.75,5.16
190073,1.2,4.9,2,5.66,5.05
190074,1.1,5.0,2,5.43,4.93
190075,1.0,5.5,2,5.29,4.81
190076,0.9,6.1,2,5.23,4.68
190077,0.9,7.1,2,5.16,4.4
190078,1.0,7.5,2,4.89,4.18
190079,1.2,8.0,2,4.73,4.21
190080,1.4,8.3,2,4.83,4.35
190081,1.5,8.3,2,5.11,4.54
190082,1.6,8.0,2,5.35,4.77
190083,1.6,7.5,2,5.74,5.01
190084,1.6,7.2,2,5.94,5.22
190085,1.6,6.8,2,6.07,5.36
190086,1.6,6.5,2,6.24,5.42
190087,1.5,6.2,2,6.28,5.43
190088,1.4,5.9,6,6.25,5.4
190089,1.3,5.7,6,6.18,5.35
190090,1.2,5.4,6,6.04,5.27
190091,1.2,5.3,6,5.92,5.18
190092,1.1,5.5,6,5.83,5.07
190093,1.0,5.6,6,5.75,4.97
190094,1.0,5.3,5,5.64,4.88
190095,0.9,5.3,5,5.44,4.81
190096,0.9,5.4,5,5.32,4.73
190097,0.9,5.6,5,5.26,4.64
190098,0.9,5.2,5,5.21,4.6
190099,0.8,4.5,5,5.18,4.6
190100,0.8,3.7,5,5.17,4.65
190101,0.8,3.0,5,5.23,4.76
190102,0.9,2.3,5,5.37,4.89
190103,0.9,1.8,6,5.73,5.04
190104,0.9,1.4,6,5.9,5.17
190105,0.9,1.2,2,5.96,5.28
190106,1.0,1.2,1,6.02,5.39
190107,1.0,1.5,1,6.19,5.52
190108,1.0,2.1,3,6.38,5.65
190109,1.0,2.9,3,6.47,5.77
190110,1.0,3.7,3,6.51,5.86
190111,1.0,4.6,3,6.54,5.92
190112,1.0,5.4,3,6.58,5.97
190113,0.9,6.1,3,6.62,6.02
190114,0.9,6.8,3,6.67,6.05
190115,0.9,7.6,3,6.72,6.01
190116,0.9,7.8,3,6.74,5.33
190117,1.2,8.0,3,3.65,4.62
190118,1.3,8.2,3,4.59,4.64
190119,1.4,8.3,3,4.94,4.72
190120,1.6,8.6,3,5.45,4.89
190121,1.8,9.0,3,6.05,5.2
190122,2.0,9.3,1,6.5,5.53
190123,2.2,9.6,1,6.88,5.75
190124,2.3,9.8,1,7.0,5.85
190125,2.5,0.0,1,7.01,5.91
190126,2.6,0.4,1,7.01,5.96
190127,2.7,0.9,1,7.01,6.0
190128,2.8,1.2,1,7.01,6.05
190129,2.9,1.2,1,7.02,6.1
190130,2.9,1.3,1,7.04,6.13
190131,2.9,1.3,1,7.05,6.17
190132,3.0,1.4,1,7.07,6.2
190133,3.0,1.4,1,7.08,6.22
190134,3.0,1.4,1,7.08,6.21
190135,3.0,1.5,1,7.08,6.21
190136,3.0,1.4,1,7.07,6.2
190137,3.0,1.5,1,7.07,6.2
190138,3.0,1.5,1,7.07,6.2
190139,3.0,1.6,1,7.07,6.21
190140,3.1,1.6,1,7.08,6.23
190141,3.1,1.6,1,7.09,6.24
190142,3.1,1.6,2,7.1,6.25
190143,3.1,1.7,2,7.11,6.26
190144,3.1,1.7,2,7.12,6.27
190145,3.1,1.7,2,7.13,6.29
190146,3.1,1.7,2,7.15,6.3
190147,3.1,1.8,2,7.16,6.31
190148,3.2,1.9,1,7.19,6.32
190149,3.2,2.0,1,7.22,6.35
190150,3.3,2.2,1,7.28,6.38
190151,3.3,2.3,1,7.39,6.42
190152,3.4,2.5,1,7.49,6.48
190153,3.5,2.7,1,7.58,6.55
190154,3.7,3.0,1,7.65,6.64
190155,3.9,3.3,1,7.71,6.76
190156,4.0,3.6,1,7.78,6.89
190157,4.2,3.9,1,7.91,7.03
190158,4.4,4.2,1,8.26,7.17
190159,4.5,4.3,1,8.41,7.31
190160,4.7,4.4,1,8.48,7.43
190161,4.8,4.5,1,8.54,7.54
190162,4.9,4.7,1,8.64,7.63
190163,5.0,4.8,1,8.83,7.7
190164,5.1,4.8,1,9.05,7.77
190165,5.2,4.8,1,9.16,7.87
190166,5.3,4.9,1,9.22,7.95
190167,5.4,4.9,1,9.25,8.0
190168,5.4,4.9,1,9.27,8.04
190169,5.4,4.9,1,9.28,8.07
190170,5.4,4.9,1,9.28,8.09
190171,5.5,5.0,1,9.29,8.1
190172,5.5,5.2,1,9.3,8.13
190173,5.6,5.3,1,9.32,8.15
190174,5.6,5.6,1,9.34,8.19
190175,5.7,5.7,1,9.37,8.24
190176,5.8,5.8,1,9.41,8.27
190177,5.8,5.7,1,9.45,8.31
190178,5.8,5.6,1,9.48,8.33
190179,5.8,5.3,1,9.5,8.33
190180,5.7,5.2,1,9.51,8.32
190181,5.7,5.0,1,9.49,8.3
190182,5.6,4.8,1,9.46,8.26
190183,5.5,4.8,1,9.42,8.23
190184,5.5,4.6,1,9.39,8.19
190185,5.4,4.6,1,9.37,8.16
190186,5.4,4.6,1,9.34,8.13
190187,5.3,4.5,1,9.31,8.1
190188,5.3,4.4,1,9.29,8.08
190189,5.2,4.3,1,9.28,8.06
190190,5.2,4.2,1,9.26,8.03
190191,5.1,4.0,1,9.23,7.99
190192,5.0,3.8,2,9.2,7.93
190193,4.9,3.5,2,9.16,7.87
190194,4.7,3.3,2,9.1,7.8
190195,4.6,3.2,2,9.04,7.73
190196,4.5,2.9,2,8.95,7.65
190197,4.4,2.8,2,8.82,7.57
190198,4.3,2.7,2,8.71,7.5
190199,4.2,2.6,2,8.62,7.44
190200,4.2,2.5,2,8.56,7.38
190201,4.1,2.4,2,8.52,7.34
190202,4.0,2.2,2,8.48,7.31
190203,3.9,2.0,2,8.46,7.27
190204,3.8,1.7,2,8.42,7.22
190205,3.7,1.4,2,8.37,7.16
190206,3.6,1.1,2,8.31,7.09
190207,3.4,0.9,2,8.23,7.0
190208,3.3,0.6,2,8.13,6.91
190209,3.2,0.4,2,7.97,6.82
190210,3.0,0.1,2,7.83,6.72
190211,2.9,9.9,2,7.71,6.62
190212,2.8,9.6,2,7.58,6.52
190213,2.6,9.2,2,7.45,6.43
190214,2.5,8.9,2,7.32,6.33
190215,2.4,8.6,2,7.2,6.25
190216,2.2,8.2,2,7.11,6.17
190217,2.1,7.8,2,7.02,6.09
190218,2.0,7.5,2,6.92,6.02
190219,1.9,7.1,2,6.83,5.95
190220,1.8,6.9,2,6.72,5.89
190221,1.6,6.5,2,6.63,5.84
190222,1.5,6.1,2,6.55,5.79
190223,1.5,5.7,2,6.5,5.75
190224,1.4,5.3,2,6.45,5.72
190225,1.3,5.0,2,6.4,5.68
190226,1.2,4.7,2,6.34,5.65
190227,1.1,4.4,2,6.28,5.62
190228,1.1,4.2,2,6.21,5.58
190229,1.0,4.0,2,6.16,5.55
190230,0.9,3.7,2,6.09,5.52
190231,0.9,3.3,2,6.01,5.49
190232,0.8,3.0,6,5.94,5.46
190233,0.8,2.7,6,5.9,5.43
190234,0.8,2.4,6,5.86,5.4
190235,0.7,2.2,6,5.83,5.37
190236,0.7,2.1,2,5.82,5.34
190237,0.6,1.8,2,7.47,5.32
190238,0.6,1.7,2,7.47,5.3
190239,0.6,1.5,1,7.44,5.27
190240,0.6,1.5,1,7.38,5.24
190241,0.5,1.6,1,6.85,5.21
190242,0.5,1.9,3,6.82,5.19
190243,0.5,2.2,3,6.82,5.17
190244,0.5,2.7,3,6.81,5.15
190245,0.5,3.1,3,6.8,5.13
190246,0.4,3.5,3,6.78,5.11
190247,0.4,4.0,3,6.72,5.08
190248,0.4,4.5,3,6.34,5.03
190249,0.4,4.9,3,6.23,4.98
190250,0.4,5.4,3,6.18,4.91
190251,0.4,5.8,3,6.16,4.82
190252,0.4,6.2,3,6.14,4.67
190253,0.4,6.6,3,6.11,4.35
190254,0.5,6.8,3,5.96,3.62
190255,0.7,6.9,1,3.48,3.64
190256,0.8,7.0,1,3.93,3.93
190257,0.8,7.0,1,4.14,4.11
190258,0.8,6.4,1,4.53,4.25
190259,0.8,6.1,1,4.66,4.35
190260,0.8,5.9,1,4.78,4.41
190261,0.8,5.9,1,4.85,4.43
190262,0.8,6.0,1,4.9,4.43
190263,0.7,5.9,1,4.92,4.41
190264,0.7,6.1,1,4.95,4.4
190265,0.8,6.2,1,5.01,4.39
190266,0.8,6.4,1,5.1,4.39
190267,0.8,6.5,1,5.15,4.38
190268,0.8,6.7,1,5.16,4.38
190269,0.9,6.9,1,5.16,4.36
190270,0.9,7.2,1,5.13,4.34
190271,1.0,7.4,2,5.08,4.34
190272,1.1,7.4,2,5.06,4.37
190273,1.1,7.4,2,5.08,4.41
190274,1.1,7.5,2,5.11,4.44
190275,1.2,7.9,2,5.14,4.46
190276,1.3,8.1,2,5.19,4.52
190277,1.4,8.2,2,5.27,4.61
190278,1.5,8.2,2,5.36,4.72
190279,1.6,8.1,2,5.54,4.84
190280,1.6,8.3,2,5.75,4.96
190281,1.7,8.4,2,5.84,5.05
190282,1.8,8.9,2,5.91,5.13
190283,1.9,9.2,2,6.05,5.23
190284,2.0,9.2,2,6.27,5.35
190285,2.0,9.2,2,6.36,5.47
190286,2.1,9.0,1,6.44,5.56
190287,2.1,8.8,1,6.51,5.63
190288,2.1,8.6,1,6.58,5.68
190289,2.0,8.4,1,6.64,5.7
190290,2.0,8.2,1,6.66,5.71
190291,1.9,8.2,1,6.65,5.7
190292,1.9,8.2,1,6.61,5.67
190293,1.8,7.9,1,6.57,5.65
190294,1.8,7.8,1,6.53,5.62
190295,1.7,7.8,1,6.47,5.57
190296,1.7,7.7,1,6.41,5.52
190297,1.6,7.5,1,6.34,5.49
190298,1.6,7.3,1,6.29,5.47
190299,1.5,7.1,1,6.24,5.45
190300,1.5,6.8,1,6.2,5.43
190301,1.4,6.5,1,6.16,5.42
190302,1.3,6.3,1,6.12,5.41
190303,1.3,6.2,1,6.07,5.4
190304,1.2,6.1,1,6.03,5.39
190305,1.1,6.0,1,5.99,5.38
190306,1.1,5.8,1,5.96,5.37
190307,1.0,5.6,1,5.93,5.36
190308,1.0,5.4,1,5.9,5.36
190309,1.0,5.3,1,5.88,5.36
190310,0.9,5.1,1,5.86,5.37
190311,0.9,5.1,2,5.85,5.37
